9.717999999999999972e-01,9.699999999999999734e-01,9.726000000000000201e-01,9.696000000000000174e-01
9.709999999999999742e-01,9.694000000000000394e-01,9.724000000000000421e-01,9.687000000000000055e-01
9.707000000000000073e-01,9.686000000000000165e-01,9.719999999999999751e-01,9.679999999999999716e-01
9.703000000000000513e-01,9.679999999999999716e-01,9.717000000000000082e-01,9.678999999999999826e-01
9.691999999999999504e-01,9.673000000000000487e-01,9.706000000000000183e-01,9.674000000000000377e-01
9.686000000000000165e-01,9.667999999999999927e-01,9.700999999999999623e-01,9.669999999999999707e-01
9.683000000000000496e-01,9.665000000000000258e-01,9.693000000000000504e-01,9.667000000000000037e-01
9.679999999999999716e-01,9.656000000000000139e-01,9.687999999999999945e-01,9.659999999999999698e-01
9.671999999999999487e-01,9.653000000000000469e-01,9.677999999999999936e-01,9.654000000000000359e-01
9.659999999999999698e-01,9.647999999999999909e-01,9.667000000000000037e-01,9.648999999999999799e-01
9.652000000000000579e-01,9.644000000000000350e-01,9.658999999999999808e-01,9.644000000000000350e-01
9.645000000000000240e-01,9.636000000000000121e-01,9.650999999999999579e-01,9.640999999999999570e-01
9.637999999999999901e-01,9.632000000000000561e-01,9.646000000000000130e-01,9.636000000000000121e-01
9.630999999999999561e-01,9.627999999999999892e-01,9.640999999999999570e-01,9.633000000000000451e-01
9.626000000000000112e-01,9.618999999999999773e-01,9.637000000000000011e-01,9.627000000000000002e-01
9.616000000000000103e-01,9.612000000000000544e-01,9.634000000000000341e-01,9.621999999999999442e-01
9.606999999999999984e-01,9.599999999999999645e-01,9.623000000000000442e-01,9.609999999999999654e-01
9.601999999999999424e-01,9.587999999999999856e-01,9.613000000000000433e-01,9.600999999999999535e-01
9.593000000000000416e-01,9.580999999999999517e-01,9.605000000000000204e-01,9.588999999999999746e-01
9.586999999999999966e-01,9.569999999999999618e-01,9.599999999999999645e-01,9.579999999999999627e-01
9.584000000000000297e-01,9.562000000000000499e-01,9.589999999999999636e-01,9.575000000000000178e-01
9.576000000000000068e-01,9.554000000000000270e-01,9.587999999999999856e-01,9.563000000000000389e-01
9.567999999999999838e-01,9.545000000000000151e-01,9.576999999999999957e-01,9.550999999999999490e-01
9.565000000000000169e-01,9.536999999999999922e-01,9.575000000000000178e-01,9.543000000000000371e-01
9.554000000000000270e-01,9.526000000000000023e-01,9.566999999999999948e-01,9.537999999999999812e-01
9.545000000000000151e-01,9.518999999999999684e-01,9.558999999999999719e-01,9.528999999999999693e-01
9.536999999999999922e-01,9.506999999999999895e-01,9.546999999999999931e-01,9.522000000000000464e-01
9.526000000000000023e-01,9.492000000000000437e-01,9.538999999999999702e-01,9.512000000000000455e-01
9.514000000000000234e-01,9.485000000000000098e-01,9.528999999999999693e-01,9.503000000000000336e-01
9.505000000000000115e-01,9.476999999999999869e-01,9.519999999999999574e-01,9.494000000000000217e-01
9.499999999999999556e-01,9.464000000000000190e-01,9.515000000000000124e-01,9.486999999999999877e-01
9.489999999999999547e-01,9.455000000000000071e-01,9.507999999999999785e-01,9.475000000000000089e-01
9.485000000000000098e-01,9.447999999999999732e-01,9.496999999999999886e-01,9.465000000000000080e-01
9.474000000000000199e-01,9.441000000000000503e-01,9.491000000000000547e-01,9.457999999999999741e-01
9.464000000000000190e-01,9.429999999999999494e-01,9.483000000000000318e-01,9.448999999999999622e-01
9.459999999999999520e-01,9.422000000000000375e-01,9.469999999999999529e-01,9.441000000000000503e-01
9.452000000000000401e-01,9.415000000000000036e-01,9.457999999999999741e-01,9.434000000000000163e-01
9.442000000000000393e-01,9.402000000000000357e-01,9.443000000000000282e-01,9.423000000000000265e-01
9.433000000000000274e-01,9.395999999999999908e-01,9.437999999999999723e-01,9.413000000000000256e-01
9.425999999999999934e-01,9.385000000000000009e-01,9.427999999999999714e-01,9.403000000000000247e-01
9.416999999999999815e-01,9.365999999999999881e-01,9.418999999999999595e-01,9.390000000000000568e-01
9.405999999999999917e-01,9.355999999999999872e-01,9.407999999999999696e-01,9.382000000000000339e-01
9.396999999999999797e-01,9.346999999999999753e-01,9.399999999999999467e-01,9.375000000000000000e-01
9.383000000000000229e-01,9.334000000000000075e-01,9.388999999999999568e-01,9.358999999999999542e-01
9.367999999999999661e-01,9.318999999999999506e-01,9.372000000000000330e-01,9.347999999999999643e-01
9.359999999999999432e-01,9.305999999999999828e-01,9.364000000000000101e-01,9.334999999999999964e-01
9.348999999999999533e-01,9.293000000000000149e-01,9.353000000000000203e-01,9.318999999999999506e-01
9.345999999999999863e-01,9.274999999999999911e-01,9.339999999999999414e-01,9.309000000000000608e-01
9.334999999999999964e-01,9.262000000000000233e-01,9.324000000000000066e-01,9.296999999999999709e-01
9.324999999999999956e-01,9.252000000000000224e-01,9.306999999999999718e-01,9.284000000000000030e-01
9.315999999999999837e-01,9.241000000000000325e-01,9.294999999999999929e-01,9.271000000000000352e-01
9.311000000000000387e-01,9.233000000000000096e-01,9.284000000000000030e-01,9.256999999999999673e-01
9.297999999999999599e-01,9.221000000000000307e-01,9.266999999999999682e-01,9.245999999999999774e-01
9.286999999999999700e-01,9.213000000000000078e-01,9.251000000000000334e-01,9.240000000000000435e-01
9.271000000000000352e-01,9.202000000000000179e-01,9.236999999999999655e-01,9.230000000000000426e-01
9.253000000000000114e-01,9.194999999999999840e-01,9.227999999999999536e-01,9.215999999999999748e-01
9.243000000000000105e-01,9.180000000000000382e-01,9.215999999999999748e-01,9.201000000000000290e-01
9.224999999999999867e-01,9.165999999999999703e-01,9.205999999999999739e-01,9.185999999999999721e-01
9.211000000000000298e-01,9.153000000000000025e-01,9.188000000000000611e-01,9.166999999999999593e-01
9.194999999999999840e-01,9.137999999999999456e-01,9.168000000000000593e-01,9.150000000000000355e-01
9.183999999999999941e-01,9.121000000000000218e-01,9.153999999999999915e-01,9.134999999999999787e-01
9.169000000000000483e-01,9.102999999999999980e-01,9.139000000000000457e-01,9.121000000000000218e-01
9.153000000000000025e-01,9.088000000000000522e-01,9.125999999999999668e-01,9.111000000000000210e-01
9.142000000000000126e-01,9.071000000000000174e-01,9.108000000000000540e-01,9.090000000000000302e-01
9.129000000000000448e-01,9.057999999999999385e-01,9.090000000000000302e-01,9.077999999999999403e-01
9.108000000000000540e-01,9.041000000000000147e-01,9.071000000000000174e-01,9.062000000000000055e-01
9.089000000000000412e-01,9.033999999999999808e-01,9.053999999999999826e-01,9.043999999999999817e-01
9.073999999999999844e-01,9.022000000000000020e-01,9.036999999999999478e-01,9.028000000000000469e-01
9.062000000000000055e-01,9.003999999999999782e-01,9.021000000000000130e-01,9.015999999999999570e-01
9.052000000000000046e-01,8.982999999999999874e-01,8.993999999999999773e-01,9.002000000000000002e-01
9.038000000000000478e-01,8.963999999999999746e-01,8.978000000000000425e-01,8.989000000000000323e-01
9.022000000000000020e-01,8.943999999999999728e-01,8.964999999999999636e-01,8.972999999999999865e-01
9.010000000000000231e-01,8.930000000000000160e-01,8.947000000000000508e-01,8.960000000000000187e-01
8.991999999999999993e-01,8.914999999999999591e-01,8.930000000000000160e-01,8.949000000000000288e-01
8.975999999999999535e-01,8.891999999999999904e-01,8.913999999999999702e-01,8.923999999999999710e-01
8.961999999999999966e-01,8.874999999999999556e-01,8.892999999999999794e-01,8.894999999999999574e-01
8.941999999999999948e-01,8.860999999999999988e-01,8.879000000000000226e-01,8.875999999999999446e-01
8.922999999999999821e-01,8.837000000000000410e-01,8.860000000000000098e-01,8.854999999999999538e-01
8.901000000000000023e-01,8.812999999999999723e-01,8.843999999999999639e-01,8.839000000000000190e-01
8.884999999999999565e-01,8.794999999999999485e-01,8.826000000000000512e-01,8.823999999999999622e-01
8.863999999999999657e-01,8.765000000000000568e-01,8.798000000000000265e-01,8.794999999999999485e-01
8.854999999999999538e-01,8.748000000000000220e-01,8.776000000000000467e-01,8.772999999999999687e-01
8.835999999999999410e-01,8.728000000000000203e-01,8.759000000000000119e-01,8.757000000000000339e-01
8.818000000000000282e-01,8.709999999999999964e-01,8.733999999999999542e-01,8.737000000000000322e-01
8.793999999999999595e-01,8.687000000000000277e-01,8.708000000000000185e-01,8.720999999999999863e-01
8.771999999999999797e-01,8.660999999999999810e-01,8.689000000000000057e-01,8.698000000000000176e-01
8.749000000000000110e-01,8.634999999999999343e-01,8.666000000000000369e-01,8.679999999999999938e-01
8.727000000000000313e-01,8.611999999999999655e-01,8.634999999999999343e-01,8.657000000000000250e-01
8.708000000000000185e-01,8.596000000000000307e-01,8.614999999999999325e-01,8.638000000000000123e-01
8.684000000000000608e-01,8.570999999999999730e-01,8.592999999999999527e-01,8.601999999999999647e-01
8.657000000000000250e-01,8.541999999999999593e-01,8.567000000000000171e-01,8.570999999999999730e-01
8.638000000000000123e-01,8.517000000000000126e-01,8.537000000000000144e-01,8.547000000000000153e-01
8.603000000000000647e-01,8.496000000000000218e-01,8.518999999999999906e-01,8.511999999999999567e-01
8.585000000000000409e-01,8.469999999999999751e-01,8.487999999999999989e-01,8.491999999999999549e-01
8.565000000000000391e-01,8.430999999999999606e-01,8.467999999999999972e-01,8.470999999999999641e-01
8.548000000000000043e-01,8.396000000000000130e-01,8.442000000000000615e-01,8.437000000000000055e-01
8.538000000000000034e-01,8.379999999999999671e-01,8.416000000000000147e-01,8.411999999999999478e-01
8.516000000000000236e-01,8.356999999999999984e-01,8.379999999999999671e-01,8.378999999999999782e-01
8.491999999999999549e-01,8.333000000000000407e-01,8.355000000000000204e-01,8.350999999999999535e-01
8.470999999999999641e-01,8.306000000000000050e-01,8.333000000000000407e-01,8.313000000000000389e-01
8.437999999999999945e-01,8.268999999999999684e-01,8.307999999999999829e-01,8.297999999999999821e-01
8.422000000000000597e-01,8.244000000000000217e-01,8.289999999999999591e-01,8.266999999999999904e-01
8.403000000000000469e-01,8.220000000000000639e-01,8.263000000000000345e-01,8.237999999999999767e-01
8.376000000000000112e-01,8.190999999999999392e-01,8.238999999999999657e-01,8.205999999999999961e-01
8.349999999999999645e-01,8.163000000000000256e-01,8.224000000000000199e-01,8.173000000000000265e-01
8.326000000000000068e-01,8.133000000000000229e-01,8.186999999999999833e-01,8.142000000000000348e-01
8.296000000000000041e-01,8.114999999999999991e-01,8.156999999999999806e-01,8.104999999999999982e-01
8.266000000000000014e-01,8.088999999999999524e-01,8.124000000000000110e-01,8.075999999999999845e-01
8.243000000000000327e-01,8.062000000000000277e-01,8.093000000000000194e-01,8.033000000000000140e-01
8.225000000000000089e-01,8.034999999999999920e-01,8.056999999999999718e-01,8.003000000000000114e-01
8.194000000000000172e-01,8.007999999999999563e-01,8.016999999999999682e-01,7.975999999999999757e-01
8.152000000000000357e-01,7.973999999999999977e-01,7.982000000000000206e-01,7.962000000000000188e-01
8.125000000000000000e-01,7.944999999999999840e-01,7.953000000000000069e-01,7.943000000000000060e-01
8.095999999999999863e-01,7.897000000000000686e-01,7.932000000000000162e-01,7.916999999999999593e-01
8.063000000000000167e-01,7.865999999999999659e-01,7.892000000000000126e-01,7.883999999999999897e-01
8.025999999999999801e-01,7.837000000000000632e-01,7.851000000000000201e-01,7.852000000000000091e-01
8.004999999999999893e-01,7.804999999999999716e-01,7.822999999999999954e-01,7.818000000000000504e-01
7.966999999999999638e-01,7.758000000000000451e-01,7.802000000000000046e-01,7.778000000000000469e-01
7.932000000000000162e-01,7.730000000000000204e-01,7.766999999999999460e-01,7.752999999999999892e-01
7.903000000000000025e-01,7.685999999999999499e-01,7.741000000000000103e-01,7.722999999999999865e-01
7.863999999999999879e-01,7.661000000000000032e-01,7.710000000000000187e-01,7.683999999999999719e-01
7.830000000000000293e-01,7.624999999999999556e-01,7.674999999999999600e-01,7.655000000000000693e-01
7.784999999999999698e-01,7.609000000000000208e-01,7.630000000000000115e-01,7.616000000000000547e-01
7.750000000000000222e-01,7.577000000000000401e-01,7.597000000000000419e-01,7.580999999999999961e-01
7.716000000000000636e-01,7.549000000000000155e-01,7.570000000000000062e-01,7.545999999999999375e-01
7.673999999999999710e-01,7.517000000000000348e-01,7.537000000000000366e-01,7.508000000000000229e-01
7.643999999999999684e-01,7.480999999999999872e-01,7.496000000000000441e-01,7.473000000000000753e-01
7.620000000000000107e-01,7.444999999999999396e-01,7.468000000000000194e-01,7.425999999999999268e-01
7.595000000000000639e-01,7.397000000000000242e-01,7.441999999999999726e-01,7.388000000000000123e-01
7.559000000000000163e-01,7.345999999999999197e-01,7.412000000000000810e-01,7.353000000000000647e-01
7.530000000000000027e-01,7.321999999999999620e-01,7.368999999999999995e-01,7.299999999999999822e-01
7.500999999999999890e-01,7.289999999999999813e-01,7.327000000000000179e-01,7.261999999999999567e-01
7.443999999999999506e-01,7.246000000000000218e-01,7.292000000000000703e-01,7.234000000000000430e-01
7.409999999999999920e-01,7.199999999999999734e-01,7.247000000000000108e-01,7.198999999999999844e-01
7.377000000000000224e-01,7.162999999999999368e-01,7.209999999999999742e-01,7.159999999999999698e-01
7.358000000000000096e-01,7.115000000000000213e-01,7.166000000000000147e-01,7.134000000000000341e-01
7.307000000000000162e-01,7.078999999999999737e-01,7.116999999999999993e-01,7.096999999999999975e-01
7.266000000000000236e-01,7.052000000000000490e-01,7.088999999999999746e-01,7.050000000000000711e-01
7.239999999999999769e-01,7.035000000000000142e-01,7.049000000000000821e-01,7.016000000000000014e-01
7.199999999999999734e-01,6.999999999999999556e-01,7.009000000000000785e-01,6.985000000000000098e-01
7.177999999999999936e-01,6.975000000000000089e-01,6.957999999999999741e-01,6.945999999999999952e-01
7.152000000000000579e-01,6.934000000000000163e-01,6.915000000000000036e-01,6.909000000000000696e-01
7.112000000000000544e-01,6.889000000000000679e-01,6.878999999999999559e-01,6.860999999999999321e-01
7.067999999999999838e-01,6.844999999999999973e-01,6.819999999999999396e-01,6.825999999999999845e-01
7.031000000000000583e-01,6.808000000000000718e-01,6.775999999999999801e-01,6.787000000000000810e-01
7.013000000000000345e-01,6.764999999999999902e-01,6.740999999999999215e-01,6.731000000000000316e-01
6.978999999999999648e-01,6.716999999999999638e-01,6.693000000000000060e-01,6.689000000000000501e-01
6.946999999999999842e-01,6.670000000000000373e-01,6.655999999999999694e-01,6.648000000000000576e-01
6.921999999999999265e-01,6.643000000000000016e-01,6.604999999999999760e-01,6.615999999999999659e-01
6.896999999999999797e-01,6.612999999999999989e-01,6.561000000000000165e-01,6.567000000000000615e-01
6.846999999999999753e-01,6.573999999999999844e-01,6.522999999999999909e-01,6.532000000000000028e-01
6.803000000000000158e-01,6.536999999999999478e-01,6.488000000000000433e-01,6.493999999999999773e-01
6.759999999999999343e-01,6.489000000000000323e-01,6.443999999999999728e-01,6.452999999999999847e-01
6.712000000000000188e-01,6.465000000000000746e-01,6.411999999999999922e-01,6.412999999999999812e-01
6.673000000000000043e-01,6.415999999999999481e-01,6.370000000000000107e-01,6.375999999999999446e-01
6.641000000000000236e-01,6.386000000000000565e-01,6.340000000000000080e-01,6.344000000000000750e-01
6.606000000000000760e-01,6.360999999999999988e-01,6.310999999999999943e-01,6.299000000000000155e-01
6.583999999999999853e-01,6.314999999999999503e-01,6.274999999999999467e-01,6.260999999999999899e-01
6.540000000000000258e-01,6.285000000000000586e-01,6.231999999999999762e-01,6.221999999999999753e-01
6.510000000000000231e-01,6.228000000000000203e-01,6.196999999999999176e-01,6.188000000000000167e-01
6.462999999999999856e-01,6.199999999999999956e-01,6.159999999999999920e-01,6.135999999999999233e-01
6.421000000000000041e-01,6.145000000000000462e-01,6.114999999999999325e-01,6.104000000000000536e-01
6.387000000000000455e-01,6.108000000000000096e-01,6.068999999999999950e-01,6.057000000000000162e-01
6.365000000000000657e-01,6.064000000000000501e-01,6.021000000000000796e-01,6.006000000000000227e-01
6.329000000000000181e-01,6.033999999999999364e-01,5.979999999999999760e-01,5.970999999999999641e-01
6.274999999999999467e-01,6.007000000000000117e-01,5.957000000000000073e-01,5.930999999999999606e-01
6.229999999999999982e-01,5.987999999999999989e-01,5.916000000000000147e-01,5.896000000000000130e-01
6.174999999999999378e-01,5.935000000000000275e-01,5.873999999999999222e-01,5.862000000000000544e-01
6.148000000000000131e-01,5.888999999999999790e-01,5.826000000000000068e-01,5.824000000000000288e-01
6.109999999999999876e-01,5.858999999999999764e-01,5.786999999999999922e-01,5.784000000000000252e-01
6.068999999999999950e-01,5.836999999999999966e-01,5.725999999999999979e-01,5.755000000000000115e-01
6.039999999999999813e-01,5.794000000000000261e-01,5.694000000000000172e-01,5.706999999999999851e-01
6.001000000000000778e-01,5.759000000000000785e-01,5.645999999999999908e-01,5.651999999999999247e-01
5.977999999999999980e-01,5.729999999999999538e-01,5.599000000000000643e-01,5.614000000000000101e-01
5.935000000000000275e-01,5.690999999999999392e-01,5.566999999999999726e-01,5.595999999999999863e-01
5.897000000000000020e-01,5.663000000000000256e-01,5.513000000000000123e-01,5.562000000000000277e-01
5.851999999999999424e-01,5.614999999999999991e-01,5.479000000000000536e-01,5.514000000000000012e-01
5.826999999999999957e-01,5.579000000000000625e-01,5.449999999999999289e-01,5.459000000000000519e-01
5.792999999999999261e-01,5.537000000000000810e-01,5.398000000000000576e-01,5.408999999999999364e-01
5.750999999999999446e-01,5.494999999999999885e-01,5.351000000000000201e-01,5.361000000000000210e-01
5.726999999999999869e-01,5.458000000000000629e-01,5.332999999999999963e-01,5.320000000000000284e-01
5.715999999999999970e-01,5.428999999999999382e-01,5.287999999999999368e-01,5.296000000000000707e-01
5.685000000000000053e-01,5.393999999999999906e-01,5.253999999999999782e-01,5.263999999999999790e-01
5.646999999999999797e-01,5.360000000000000320e-01,5.211999999999999966e-01,5.221999999999999975e-01
5.598000000000000753e-01,5.336000000000000743e-01,5.157000000000000473e-01,5.181999999999999940e-01
5.529999999999999361e-01,5.316000000000000725e-01,5.116000000000000547e-01,5.154000000000000803e-01
5.481000000000000316e-01,5.288999999999999257e-01,5.107999999999999208e-01,5.114000000000000767e-01
5.453000000000000069e-01,5.241000000000000103e-01,5.084999999999999520e-01,5.095000000000000639e-01
5.403000000000000025e-01,5.204999999999999627e-01,5.041999999999999815e-01,5.062999999999999723e-01
5.403999999999999915e-01,5.179000000000000270e-01,5.022999999999999687e-01,5.030000000000000027e-01
5.354999999999999760e-01,5.141999999999999904e-01,4.996000000000000441e-01,4.977000000000000313e-01
5.304999999999999716e-01,5.123999999999999666e-01,4.948000000000000176e-01,4.938000000000000167e-01
5.267999999999999350e-01,5.080999999999999961e-01,4.900999999999999801e-01,4.908000000000000140e-01
5.232999999999999874e-01,5.080000000000000071e-01,4.875000000000000444e-01,4.858999999999999986e-01
5.240000000000000213e-01,5.048000000000000265e-01,4.832999999999999519e-01,4.816000000000000281e-01
5.204999999999999627e-01,5.020999999999999908e-01,4.795000000000000373e-01,4.782999999999999474e-01
5.164999999999999591e-01,4.979000000000000092e-01,4.765000000000000346e-01,4.741999999999999549e-01
5.145999999999999464e-01,4.928000000000000158e-01,4.715000000000000302e-01,4.700999999999999623e-01
5.110000000000000098e-01,4.897000000000000242e-01,4.697000000000000064e-01,4.674000000000000377e-01
5.046999999999999265e-01,4.886000000000000343e-01,4.659999999999999698e-01,4.647000000000000020e-01
5.001999999999999780e-01,4.838000000000000078e-01,4.667000000000000037e-01,4.616000000000000103e-01
4.981999999999999762e-01,4.782999999999999474e-01,4.645000000000000240e-01,4.608999999999999764e-01
4.968000000000000194e-01,4.734000000000000430e-01,4.620999999999999552e-01,4.584000000000000297e-01
4.929999999999999938e-01,4.675000000000000266e-01,4.567999999999999838e-01,4.550999999999999490e-01
4.915000000000000480e-01,4.677999999999999936e-01,4.536000000000000032e-01,4.505000000000000115e-01
4.882999999999999563e-01,4.653000000000000469e-01,4.523000000000000353e-01,4.456999999999999851e-01
4.864000000000000545e-01,4.627000000000000002e-01,4.496999999999999886e-01,4.428999999999999604e-01
4.835000000000000409e-01,4.559999999999999609e-01,4.497999999999999776e-01,4.389999999999999458e-01
4.824000000000000510e-01,4.522000000000000464e-01,4.472000000000000419e-01,4.365999999999999881e-01
4.789999999999999813e-01,4.462000000000000410e-01,4.449999999999999512e-01,4.352000000000000313e-01
4.762999999999999456e-01,4.426999999999999824e-01,4.429999999999999494e-01,4.328999999999999515e-01
4.734000000000000430e-01,4.383000000000000229e-01,4.381000000000000449e-01,4.306999999999999718e-01
4.713000000000000522e-01,4.377999999999999670e-01,4.354000000000000092e-01,4.273000000000000131e-01
4.710999999999999632e-01,4.385999999999999899e-01,4.330000000000000515e-01,4.217999999999999527e-01
4.709999999999999742e-01,4.376999999999999780e-01,4.310000000000000497e-01,4.225999999999999757e-01
4.706000000000000183e-01,4.347999999999999643e-01,4.303000000000000158e-01,4.206999999999999629e-01
4.680999999999999606e-01,4.335999999999999854e-01,4.277999999999999581e-01,4.183000000000000052e-01
4.646000000000000130e-01,4.287999999999999590e-01,4.262000000000000233e-01,4.167999999999999483e-01
4.617999999999999883e-01,4.264999999999999902e-01,4.275999999999999801e-01,4.140000000000000346e-01
4.607999999999999874e-01,4.252000000000000224e-01,4.264000000000000012e-01,4.127999999999999448e-01
4.623000000000000442e-01,4.214999999999999858e-01,4.271000000000000352e-01,4.085999999999999632e-01
4.618999999999999773e-01,4.167999999999999483e-01,4.246999999999999664e-01,4.066999999999999504e-01
4.595000000000000195e-01,4.140000000000000346e-01,4.254000000000000004e-01,4.042000000000000037e-01
4.580999999999999517e-01,4.131000000000000227e-01,4.244999999999999885e-01,4.039000000000000368e-01
4.599999999999999645e-01,4.112999999999999989e-01,4.233000000000000096e-01,4.036999999999999478e-01
4.578999999999999737e-01,4.100000000000000311e-01,4.189000000000000501e-01,4.022000000000000020e-01
4.540999999999999481e-01,4.091000000000000192e-01,4.152000000000000135e-01,3.992999999999999883e-01
4.526999999999999913e-01,4.082000000000000073e-01,4.141000000000000236e-01,4.006999999999999451e-01
